match_status,match_type,chords_page,chords_title,chords_file,melody_page,melody_title,melody_file
both,fuzzy:0.98,65,CARRY_ME_BACK_TO_OLD_VIRGINY,65_01_CARRY_ME_BACK_TO_OLD_VIRGINY.png,124,CARRY_ME_BACK_TO_OLD_VIRGINNY,124_01_CARRY_ME_BACK_TO_OLD_VIRGINNY.png
both,exact,65,CASEY_JONES,65_02_CASEY_JONES.png,124,CASEY_JONES,124_02_CASEY_JONES.png
both,exact,65,CASTLE_ROCK,65_03_CASTLE_ROCK.png,124,CASTLE_ROCK,124_03_CASTLE_ROCK.png
both,exact,65,CAUSE_I_FEEL_LOWDOWN,65_04_CAUSE_I_FEEL_LOWDOWN.png,126,CAUSE_I_FEEL_LOWDOWN,126_01_CAUSE_I_FEEL_LOWDOWN.png
both,exact,66,CAUTION_BLUES,66_01_CAUTION_BLUES.png,126,CAUTION_BLUES,126_02_CAUTION_BLUES.png
both,exact,66,CELIA,66_02_CELIA.png,127,CELIA,127_01_CELIA.png
both,exact,66,CEMENT_MIXER,66_03_CEMENT_MIXER.png,127,CEMENT_MIXER,127_02_CEMENT_MIXER.png
both,exact,66,C_EST_SI_BON,66_04_C_EST_SI_BON.png,128,CEST_SI_BON,128_01_CEST_SI_BON.png
both,exact,67,CHANGE_PARTNERS,67_01_CHANGE_PARTNERS.png,129,CHANGE_PARTNERS,129_01_CHANGE_PARTNERS.png
both,exact,67,CHANGES,67_02_CHANGES.png,130,CHANGES,130_01_CHANGES.png
both,exact,67,CHAMP,67_03_CHAMP.png,128,THE_CHAMP,128_02_THE_CHAMP.png
both,exact,68,CHANT_THE,68_01_CHANT_THE.png,131,THE_CHANT,131_01_THE_CHANT.png
both,exact,68,CHARLEY_MY_BOY,68_02_CHARLEY_MY_BOY.png,133,CHARLEY_MY_BOY,133_01_CHARLEY_MY_BOY.png
both,exact,69,CHARLESTON,69_01_CHARLESTON.png,132,CHARLESTON,132_01_CHARLESTON.png
both,exact,69,CHARMAINE,69_02_CHARMAINE.png,134,CHARMAINE,134_01_CHARMAINE.png
both,exact,69,CHASING_SHADOWS,69_03_CHASING_SHADOWS.png,134,CHASING_SHADOWS,134_02_CHASING_SHADOWS.png
both,exact,69,CHASIN_THE_BIRD,69_04_CHASIN_THE_BIRD.png,135,CHASIN_THE_BIRD,135_01_CHASIN_THE_BIRD.png
both,exact,70,CHATTANOOGA_CHOO_CHOO,70_01_CHATTANOOGA_CHOO_CHOO.png,136,CHATTANOOGA_CHOO_CHOO,136_01_CHATTANOOGA_CHOO_CHOO.png
both,exact,70,CHATTANOOGA_STOMP,70_02_CHATTANOOGA_STOMP.png,137,CHATTANOOGA_STOMP,137_01_CHATTANOOGA_STOMP.png
both,exact,71,CHEATING_ON_ME,71_01_CHEATING_ON_ME.png,138,CHEATING_ON_ME,138_01_CHEATING_ON_ME.png
both,exact,71,CHEEK_TO_CHEEK,71_02_CHEEK_TO_CHEEK.png,138,CHEEK_TO_CHEEK,138_02_CHEEK_TO_CHEEK.png
both,exact,71,CHELSEA_BRIDGE,71_03_CHELSEA_BRIDGE.png,139,CHELSEA_BRIDGE,139_01_CHELSEA_BRIDGE.png
both,exact,71,CHERRY,71_04_CHERRY.png,140,CHERRY,140_01_CHERRY.png
both,exact,72,CHEROKEE,72_01_CHEROKEE.png,139,CHEROKEE,139_02_CHEROKEE.png
both,exact,72,CHERRY_RED,72_02_CHERRY_RED.png,140,CHERRY_RED,140_02_CHERRY_RED.png
both,exact,72,CHERYL,72_03_CHERYL.png,140,CHERYL,140_03_CHERYL.png
both,exact,72,CHICAGO,72_04_CHICAGO.png,143,CHICAGO,143_01_CHICAGO.png
both,exact,73,CHICAGO_BREAKDOWN,73_01_CHICAGO_BREAKDOWN.png,142,CHICAGO_BREAKDOWN,142_01_CHICAGO_BREAKDOWN.png
both,exact,73,CHLOE,73_02_CHLOE.png,145,CHLOE,145_02_CHLOE.png
both,exact,74,CHINA_BOY,74_01_CHINA_BOY.png,144,CHINA_BOY,144_02_CHINA_BOY.png
both,exact,74,CHINATOWN_MY_CHINATOWN,74_02_CHINATOWN_MY_CHINATOWN.png,145,CHINATOWN_MY_CHINATOWN,145_01_CHINATOWN_MY_CHINATOWN.png
both,exact,74,CHRISTOPHER_COLUMBUS,74_03_CHRISTOPHER_COLUMBUS.png,146,CHRISTOPHER_COLUMBUS,146_01_CHRISTOPHER_COLUMBUS.png
both,exact,74,C_JAM_BLUES,74_04_C_JAM_BLUES.png,111,C_JAM_BLUES,111_01_C_JAM_BLUES.png
both,exact,75,CIRIBIRIBIN,75_01_CIRIBIRIBIN.png,146,CIRIBIRIBIN,146_02_CIRIBIRIBIN.png
both,exact,75,CLARINET_MARMELADE,75_02_CLARINET_MARMELADE.png,148,CLARINET_MARMELADE,148_01_CLARINET_MARMELADE.png
both,exact,76,CLAP_HANDS_HERE_COMES_CHARLEY,76_01_CLAP_HANDS_HERE_COMES_CHARLEY.png,111,CLAP_HANDS_HERE_COMES_CHARLEY,111_02_CLAP_HANDS_HERE_COMES_CHARLEY.png
both,exact,77,CLOSE_YOUR_EYES,77_01_CLOSE_YOUR_EYES.png,149,CLOSE_YOUR_EYES,149_01_CLOSE_YOUR_EYES.png
both,exact,77,COAL_CART_BLUES,77_02_COAL_CART_BLUES.png,150,COAL_CART_BLUES,150_01_COAL_CART_BLUES.png
both,exact,78,COCKTAILS_FOR_TWO,78_01_COCKTAILS_FOR_TWO.png,151,COCKTAILS_FOR_TWO,151_01_COCKTAILS_FOR_TWO.png
both,exact,78,COME_BACK_SWEET_PAPA,78_02_COME_BACK_SWEET_PAPA.png,152,COME_BACK_SWEET_PAPA,152_01_COME_BACK_SWEET_PAPA.png
both,exact,79,COME_ON_AND_STOMP_STOMP_STOMP,79_01_COME_ON_AND_STOMP_STOMP_STOMP.png,153,COME_ON_AND_STOMP_STOMP_STOMP,153_01_COME_ON_AND_STOMP_STOMP_STOMP.png
both,exact,79,COME_RAIN_OR_COME_SHINE,79_02_COME_RAIN_OR_COME_SHINE.png,154,COME_RAIN_OR_COME_SHINE,154_01_COME_RAIN_OR_COME_SHINE.png
both,exact,79,CON_ALMA,79_03_CON_ALMA.png,155,CON_ALMA,155_01_CON_ALMA.png
both,exact,80,COME_SUNDAY,80_01_COME_SUNDAY.png,154,COME_SUNDAY,154_02_COME_SUNDAY.png
both,exact,80,CONEY_ISLAND_WASHBOARD,80_02_CONEY_ISLAND_WASHBOARD.png,155,CONEY_ISLAND_WASHBOARD,155_02_CONEY_ISLAND_WASHBOARD.png
both,exact,80,CONFIRMATION,80_03_CONFIRMATION.png,156,CONFIRMATION,156_01_CONFIRMATION.png
both,exact,80,COOL_BLUES,80_04_COOL_BLUES.png,158,COOL_BLUES,158_01_COOL_BLUES.png
both,exact,81,CONTINENTAL_THE,81_01_CONTINENTAL_THE.png,157,CONTINENTAL,157_01_CONTINENTAL.png
both,exact,81,CORRINE_CORRINA,81_02_CORRINE_CORRINA.png,162,CORRINE_CORRINA,162_01_CORRINE_CORRINA.png
both,exact,82,COPENHAGEN,82_01_COPENHAGEN.png,158,COPENHAGEN,158_02_COPENHAGEN.png
both,exact,82,COQUETTE,82_02_COQUETTE.png,160,COQUETTE,160_01_COQUETTE.png
both,exact,82,CORCOVADO,82_03_CORCOVADO.png,159,CORCOVADO,159_01_CORCOVADO.png
both,exact,83,CORNER_POCKET,83_01_CORNER_POCKET.png,160,CORNER_POCKET,160_02_CORNER_POCKET.png
both,exact,83,CORNET_CHOP_SUEY,83_02_CORNET_CHOP_SUEY.png,161,CORNET_CHOP_SUEY,161_01_CORNET_CHOP_SUEY.png
both,exact,83,COTTAGE_FOR_SALE,83_03_COTTAGE_FOR_SALE.png,162,COTTAGE_FOR_SALE,162_02_COTTAGE_FOR_SALE.png
both,exact,84,COTTON_TAIL,84_01_COTTON_TAIL.png,163,COTTON_TAIL,163_01_COTTON_TAIL.png
both,exact,84,CRAZEOLOGY,84_02_CRAZEOLOGY.png,163,CRAZEOLOGY,163_02_CRAZEOLOGY.png
both,exact,84,CRAZY_QUILT,84_03_CRAZY_QUILT.png,165,CRAZY_QUILT,165_01_CRAZY_QUILT.png
both,exact,85,CRAZY_RHYTHM,85_01_CRAZY_RHYTHM.png,166,CRAZY_RHYTHM,166_01_CRAZY_RHYTHM.png
both,manual,85,CRAZY,85_02_CRAZY.png,164,CRAZY_HE_CALLS_ME,164_01_CRAZY_HE_CALLS_ME.png
both,exact,85,CRAZY_WORDS_CRAZY_TUNE,85_03_CRAZY_WORDS_CRAZY_TUNE.png,164,CRAZY_WORDS_CRAZY_TUNE,164_02_CRAZY_WORDS_CRAZY_TUNE.png
both,exact,86,CREOLE_LOVE_CALL,86_01_CREOLE_LOVE_CALL.png,168,CREOLE_LOVE_CALL,168_01_CREOLE_LOVE_CALL.png
both,exact,86,CRYING_FOR_THE_CAROLINES,86_02_CRYING_FOR_THE_CAROLINES.png,168,CRYING_FOR_THE_CAROLINES,168_02_CRYING_FOR_THE_CAROLINES.png
both,exact,86,CRY_ME_A_RIVER,86_03_CRY_ME_A_RIVER.png,169,CRY_ME_A_RIVER,169_01_CRY_ME_A_RIVER.png
both,exact,87,CUSHION_FOOT_STOMP,87_01_CUSHION_FOOT_STOMP.png,171,CUSHION_FOOT_STOMP,171_01_CUSHION_FOOT_STOMP.png
both,exact,87,CUTE,87_02_CUTE.png,170,CUTE,170_02_CUTE.png
both,exact,88,CURSE_OF_AN_ACHING_HEART_THE,88_01_CURSE_OF_AN_ACHING_HEART_THE.png,170,CURSE_OF_AN_ACHING_HEART,170_01_CURSE_OF_AN_ACHING_HEART.png
both,exact,88,CHIMES_BLUES,88_03_CHIMES_BLUES.png,144,CHIMES_BLUES,144_01_CHIMES_BLUES.png
both,exact,89,DAAHOUD,89_01_DAAHOUD.png,172,DAAHOUD,172_01_DAAHOUD.png
both,exact,89,DALLAS_BLUES,89_02_DALLAS_BLUES.png,172,DALLAS_BLUES,172_02_DALLAS_BLUES.png
both,exact,89,DANCE_OF_THE_INFIDELS,89_03_DANCE_OF_THE_INFIDELS.png,174,DANCE_OF_THE_INFIDELS,174_01_DANCE_OF_THE_INFIDELS.png
both,exact,89,DAPHNE,89_04_DAPHNE.png,177,DAPHNE,177_01_DAPHNE.png
both,exact,90,DANCING_IN_THE_DARK,90_01_DANCING_IN_THE_DARK.png,174,DANCING_IN_THE_DARK,174_02_DANCING_IN_THE_DARK.png
both,exact,90,DANCING_ON_THE_CEILING,90_02_DANCING_ON_THE_CEILING.png,175,DANCING_ON_THE_CEILING,175_01_DANCING_ON_THE_CEILING.png
both,exact,90,DANNY_BOY,90_03_DANNY_BOY.png,175,DANNY_BOY,175_02_DANNY_BOY.png
both,exact,91,DANS_LES_RUES_D_ANTIBES,91_01_DANS_LES_RUES_D_ANTIBES.png,176,DANS_LES_RUES_DANTIBES,176_01_DANS_LES_RUES_DANTIBES.png
both,exact,91,DARKTOWN_STRUTTER_S_BALL_THE,91_02_DARKTOWN_STRUTTER_S_BALL_THE.png,179,DARKTOWN_STRUTTERS_BALL,179_01_DARKTOWN_STRUTTERS_BALL.png
both,exact,92,DARDANELLA,92_01_DARDANELLA.png,177,DARDANELLA,177_02_DARDANELLA.png
both,exact,92,DARK_EYES,92_02_DARK_EYES.png,178,DARK_EYES,178_01_DARK_EYES.png
both,exact,92,DARKNESS_ON_THE_DELTA,92_03_DARKNESS_ON_THE_DELTA.png,178,DARKNESS_ON_THE_DELTA,178_02_DARKNESS_ON_THE_DELTA.png
both,exact,92,DARLING_JE_VOUS_AIME_BEAUCOUP,92_04_DARLING_JE_VOUS_AIME_BEAUCOUP.png,179,DARLING_JE_VOUS_AIME_BEAUCOUP,179_02_DARLING_JE_VOUS_AIME_BEAUCOUP.png
both,exact,93,DARLING_NELLY_GRAY,93_01_DARLING_NELLY_GRAY.png,180,DARLING_NELLY_GRAY,180_01_DARLING_NELLY_GRAY.png
both,exact,93,DARN_THAT_DREAM,93_02_DARN_THAT_DREAM.png,180,DARN_THAT_DREAM,180_02_DARN_THAT_DREAM.png
both,exact,93,DAVENPORT_BLUES,93_03_DAVENPORT_BLUES.png,181,DAVENPORT_BLUES,181_01_DAVENPORT_BLUES.png
both,exact,94,DAY_BY_DAY,94_01_DAY_BY_DAY.png,182,DAY_BY_DAY,182_01_DAY_BY_DAY.png
both,exact,94,DAY_DREAM,94_02_DAY_DREAM.png,182,DAY_DREAM,182_02_DAY_DREAM.png
both,exact,94,DAY_IN_DAY_OUT,94_03_DAY_IN_DAY_OUT.png,183,DAY_IN_DAY_OUT,183_01_DAY_IN_DAY_OUT.png
both,exact,95,DAYS_OF_WINE_AND_ROSES,95_01_DAYS_OF_WINE_AND_ROSES.png,184,DAYS_OF_WINE_AND_ROSES,184_01_DAYS_OF_WINE_AND_ROSES.png
both,exact,95,DEAD_MAN_BLUES,95_02_DEAD_MAN_BLUES.png,184,DEAD_MAN_BLUES,184_02_DEAD_MAN_BLUES.png
both,exact,95,DEARLY_BELOVED,95_03_DEARLY_BELOVED.png,185,DEARLY_BELOVED,185_01_DEARLY_BELOVED.png
both,exact,95,DEAR_OLD_SOUTHLAND,95_04_DEAR_OLD_SOUTHLAND.png,185,DEAR_OLD_SOUTHLAND,185_02_DEAR_OLD_SOUTHLAND.png
both,exact,96,DEEP_HENDERSON,96_02_DEEP_HENDERSON.png,188,DEEP_HENDERSON,188_01_DEEP_HENDERSON.png
both,exact,97,DEED_I_DO,97_01_DEED_I_DO.png,187,DEED_I_DO,187_01_DEED_I_DO.png
both,exact,97,DEEP_IN_A_DREAM,97_02_DEEP_IN_A_DREAM.png,189,DEEP_IN_A_DREAM,189_01_DEEP_IN_A_DREAM.png
both,exact,97,DEEP_IN_THE_HEART_OF_TEXAS,97_03_DEEP_IN_THE_HEART_OF_TEXAS.png,190,DEEP_IN_THE_HEART_OF_TEXAS,190_01_DEEP_IN_THE_HEART_OF_TEXAS.png
both,exact,97,DEEP_PURPLE,97_04_DEEP_PURPLE.png,189,DEEP_PURPLE,189_02_DEEP_PURPLE.png
both,exact,97,DEEP_RIVER,97_05_DEEP_RIVER.png,190,DEEP_RIVER,190_02_DEEP_RIVER.png
both,exact,98,DESAFINADO,98_01_DESAFINADO.png,191,DESAFINADO,191_01_DESAFINADO.png
both,exact,98,DETOUR_AHEAD,98_02_DETOUR_AHEAD.png,192,DETOUR_AHEAD,192_01_DETOUR_AHEAD.png
both,exact,98,DIG,98_03_DIG.png,193,DIG,193_01_DIG.png
both,exact,99,DIANE,99_01_DIANE.png,191,DIANE,191_02_DIANE.png
both,exact,99,DID_I_REMEMBER,99_02_DID_I_REMEMBER.png,192,DID_I_REMEMBER,192_02_DID_I_REMEMBER.png
both,exact,99,DIGA_DIGA_DOO,99_03_DIGA_DIGA_DOO.png,194,DIGA_DIGA_DOO,194_01_DIGA_DIGA_DOO.png
both,exact,100,DINAH,100_01_DINAH.png,195,DINAH,195_01_DINAH.png
both,exact,100,DIPPERMOUTH_BLUES,100_02_DIPPERMOUTH_BLUES.png,196,DIPPERMOUTH_BLUES,196_01_DIPPERMOUTH_BLUES.png
both,exact,100,DIPSY_DOODLE_THE,100_03_DIPSY_DOODLE_THE.png,196,DIPSY_DOODLE,196_02_DIPSY_DOODLE.png
both,exact,101,DIRTY_DOZENS,101_01_DIRTY_DOZENS.png,197,DIRTY_DOZENS,197_01_DIRTY_DOZENS.png
both,exact,101,DIXIE,101_02_DIXIE.png,197,DIXIE,197_02_DIXIE.png
both,exact,101,DJANGO,101_04_DJANGO.png,198,DJANGO,198_02_DJANGO.png
both,exact,102,DIZZY_ATMOSPHERE,102_01_DIZZY_ATMOSPHERE.png,198,DIZZY_ATMOSPHERE,198_01_DIZZY_ATMOSPHERE.png
both,exact,102,DJANGOLOGY,102_02_DJANGOLOGY.png,200,DJANGOLOGY,200_01_DJANGOLOGY.png
both,exact,102,DOCTOR_JAZZ,102_03_DOCTOR_JAZZ.png,203,DOCTOR_JAZZ,203_01_DOCTOR_JAZZ.png
both,exact,102,DO_NOTHING_TILL_YOU_HEAR_FROM_ME,102_04_DO_NOTHING_TILL_YOU_HEAR_FROM_ME.png,199,DO_NOTHING_TILL_YOU_HEAR_FROM_ME,199_02_DO_NOTHING_TILL_YOU_HEAR_FROM_ME.png
both,exact,103,DOIN_THE_NEW_LOW_DOWN,103_01_DOIN_THE_NEW_LOW_DOWN.png,200,DOIN_THE_NEW_LOW_DOWN,200_02_DOIN_THE_NEW_LOW_DOWN.png
both,exact,103,DONNA_LEE,103_02_DONNA_LEE.png,204,DONNA_LEE,204_01_DONNA_LEE.png
both,exact,103,DON_T_BLAME_ME,103_03_DON_T_BLAME_ME.png,205,DONT_BLAME_ME,205_01_DONT_BLAME_ME.png
both,exact,104,DOLPHIN_DANCE,104_01_DOLPHIN_DANCE.png,199,DOLPHIN_DANCE,199_01_DOLPHIN_DANCE.png
both,exact,104,DON_T_BE_THAT_WAY,104_02_DON_T_BE_THAT_WAY.png,204,DONT_BE_THAT_WAY,204_02_DONT_BE_THAT_WAY.png
both,exact,104,DON_T_EXPLAIN,104_03_DON_T_EXPLAIN.png,205,DONT_EXPLAIN,205_02_DONT_EXPLAIN.png
both,exact,104,DON_T_GET_AROUND_MUCH_ANYMORE,104_04_DON_T_GET_AROUND_MUCH_ANYMORE.png,207,DONT_GET_AROUND_MUCH_ANYMORE,207_01_DONT_GET_AROUND_MUCH_ANYMORE.png
both,exact,105,DON_T_FORGET_TO_MESS_AROUND,105_01_DON_T_FORGET_TO_MESS_AROUND.png,206,DONT_FORGET_TO_MESS_AROUND,206_01_DONT_FORGET_TO_MESS_AROUND.png
both,exact,105,DON_T_TAKE_YOUR_LOVE_FROM_ME,105_02_DON_T_TAKE_YOUR_LOVE_FROM_ME.png,207,DONT_TAKE_YOUR_LOVE_FROM_ME,207_02_DONT_TAKE_YOUR_LOVE_FROM_ME.png
both,exact,105,DON_T_WORRY_BOUT_ME,105_03_DON_T_WORRY_BOUT_ME.png,208,DONT_WORRY_BOUT_ME,208_01_DONT_WORRY_BOUT_ME.png
both,exact,106,DON_T_YOU_KNOW_I_CARE,106_01_DON_T_YOU_KNOW_I_CARE.png,208,DONT_YOU_KNOW_I_CARE,208_02_DONT_YOU_KNOW_I_CARE.png
both,exact,106,DON_T_YOU_LEAVE_ME_HERE,106_02_DON_T_YOU_LEAVE_ME_HERE.png,209,DONT_YOU_LEAVE_ME_HERE,209_01_DONT_YOU_LEAVE_ME_HERE.png
both,exact,106,DO_SOMETHING,106_03_DO_SOMETHING.png,201,DO_SOMETHING,201_01_DO_SOMETHING.png
both,exact,106,DOODLIN,106_05_DOODLIN.png,209,DOODLIN,209_02_DOODLIN.png
both,fuzzy:0.86,107,DOWN_AMONG_THE_SHELTERING_PALMS,107_01_DOWN_AMONG_THE_SHELTERING_PALMS.png,210,DOWN_BY_THE_SHELTERING_PALMS,210_01_DOWN_BY_THE_SHELTERING_PALMS.png
both,exact,107,DOWN_BY_THE_OLD_MILLSTREAM,107_02_DOWN_BY_THE_OLD_MILLSTREAM.png,210,DOWN_BY_THE_OLD_MILLSTREAM,210_02_DOWN_BY_THE_OLD_MILLSTREAM.png
both,exact,107,DOWN_BY_THE_RIVERSIDE,107_03_DOWN_BY_THE_RIVERSIDE.png,211,DOWN_BY_THE_RIVERSIDE,211_01_DOWN_BY_THE_RIVERSIDE.png
both,exact,108,DOWN_HEARTED_BLUES,108_01_DOWN_HEARTED_BLUES.png,211,DOWN_HEARTED_BLUES,211_02_DOWN_HEARTED_BLUES.png
both,exact,108,DOWN_HOME_RAG,108_02_DOWN_HOME_RAG.png,212,DOWN_HOME_RAG,212_01_DOWN_HOME_RAG.png
both,exact,108,DOXY,108_03_DOXY.png,214,DOXY,214_02_DOXY.png
both,fuzzy:0.97,109,DOWN_IN_HONKY_TONK_TOWN,109_01_DOWN_IN_HONKY_TONK_TOWN.png,213,DOWN_IN_HONKY_TONKY_TOWN,213_01_DOWN_IN_HONKY_TONKY_TOWN.png
both,exact,109,DOWN_IN_JUNGLE_TOWN,109_02_DOWN_IN_JUNGLE_TOWN.png,213,DOWN_IN_JUNGLE_TOWN,213_02_DOWN_IN_JUNGLE_TOWN.png
both,exact,110,DOWN_WHERE_THE_SUN_GOES_DOWN,110_01_DOWN_WHERE_THE_SUN_GOES_DOWN.png,214,DOWN_WHERE_THE_SUN_GOES_DOWN,214_01_DOWN_WHERE_THE_SUN_GOES_DOWN.png
both,fuzzy:0.96,110,DO_YOU_KNOW_WHAT_IT_MEANS_TO_MISS_NEW_ORLEANS,110_02_DO_YOU_KNOW_WHAT_IT_MEANS_TO_MISS_NEW_ORLEANS.png,202,DO_YOU_KNOW_WHEAT_IT_MEANS_TO,202_01_DO_YOU_KNOW_WHEAT_IT_MEANS_TO.png
both,exact,110,DREAM,110_03_DREAM.png,202,DREAM,202_02_DREAM.png
both,exact,110,DREAM_A_LITTLE_DREAM_OF_ME,110_04_DREAM_A_LITTLE_DREAM_OF_ME.png,215,DREAM_A_LITTLE_DREAM_OF_ME,215_01_DREAM_A_LITTLE_DREAM_OF_ME.png
both,exact,111,DREAM_OF_YOU,111_01_DREAM_OF_YOU.png,215,DREAM_OF_YOU,215_02_DREAM_OF_YOU.png
both,exact,111,DROP_ME_OFF_IN_HARLEM,111_02_DROP_ME_OFF_IN_HARLEM.png,217,DROP_ME_OFF_IN_HARLEM,217_01_DROP_ME_OFF_IN_HARLEM.png
both,exact,111,DUKE_THE,111_03_DUKE_THE.png,217,DUKE,217_02_DUKE.png
both,exact,111,DUSKY_STEVEDORE,111_04_DUSKY_STEVEDORE.png,218,DUSKY_STEVEDORE,218_01_DUSKY_STEVEDORE.png
both,exact,112,EARLY_AUTUMN,112_01_EARLY_AUTUMN.png,220,EARLY_AUTUMN,220_01_EARLY_AUTUMN.png
both,exact,112,EASTER_PARADE,112_02_EASTER_PARADE.png,222,EASTER_PARADE,222_01_EASTER_PARADE.png
both,exact,112,EAST_OF_THE_SUN,112_03_EAST_OF_THE_SUN.png,220,EAST_OF_THE_SUN,220_02_EAST_OF_THE_SUN.png
both,exact,112,EASY_DOES_IT,112_04_EASY_DOES_IT.png,223,EASY_DOES_IT,223_01_EASY_DOES_IT.png
both,exact,113,EAST_ST_LOUIS_TOODLE_O,113_01_EAST_ST_LOUIS_TOODLE_O.png,221,EAST_ST_LOUIS_TOODLE_O,221_01_EAST_ST_LOUIS_TOODLE_O.png
both,exact,113,EASY_RIDER_BLUES,113_02_EASY_RIDER_BLUES.png,224,EASY_RIDER_BLUES,224_01_EASY_RIDER_BLUES.png
both,exact,114,EASY_LIVING,114_01_EASY_LIVING.png,223,EASY_LIVING,223_02_EASY_LIVING.png
both,exact,114,ECAROH,114_03_ECAROH.png,226,ECAROH,226_01_ECAROH.png
both,exact,115,EASY_TO_LOVE,115_01_EASY_TO_LOVE.png,225,EASY_TO_LOVE,225_01_EASY_TO_LOVE.png
both,exact,115,EBB_TIDE,115_02_EBB_TIDE.png,225,EBB_TIDE,225_02_EBB_TIDE.png
both,fuzzy:1.00,115,ECCENTRIC,115_03_ECCENTRIC.png,227,ECCENTRIC_RAG,227_01_ECCENTRIC_RAG.png
both,exact,116,ECHOES_OF_HARLEM,116_01_ECHOES_OF_HARLEM.png,228,ECHOES_OF_HARLEM,228_01_ECHOES_OF_HARLEM.png
both,exact,116,EENY_MEENY_MINEY_MO,116_02_EENY_MEENY_MINEY_MO.png,229,EENY_MEENY_MINEY_MO,229_01_EENY_MEENY_MINEY_MO.png
both,exact,116,EGYPTIAN_FANTASY,116_03_EGYPTIAN_FANTASY.png,229,EGYPTIAN_FANTASY,229_02_EGYPTIAN_FANTASY.png
both,exact,116,EH_LA_BAS,116_04_EH_LA_BAS.png,230,EH_LA_BAS,230_01_EH_LA_BAS.png
both,exact,117,EMALINE,117_01_EMALINE.png,230,EMALINE,230_02_EMALINE.png
both,exact,117,EMBRACEABLE_YOU,117_02_EMBRACEABLE_YOU.png,232,EMBRACEABLE_YOU,232_01_EMBRACEABLE_YOU.png
both,exact,117,EMPTY_BED_BLUES,117_03_EMPTY_BED_BLUES.png,232,EMPTY_BED_BLUES,232_02_EMPTY_BED_BLUES.png
both,exact,117,END_OF_A_LOVE_AFFAIR,117_04_END_OF_A_LOVE_AFFAIR.png,232,END_OF_A_LOVE_AFFAIR,232_03_END_OF_A_LOVE_AFFAIR.png
both,exact,118,ENTERTAINER_THE,118_01_ENTERTAINER_THE.png,234,ENTERTAINER,234_01_ENTERTAINER.png
both,exact,118,EVERYBODY_LOVES_MY_BABY,118_02_EVERYBODY_LOVES_MY_BABY.png,235,EVERYBODY_LOVES_MY_BABY,235_01_EVERYBODY_LOVES_MY_BABY.png
both,exact,119,EPISTROPHY,119_01_EPISTROPHY.png,236,EPISTROPHY,236_01_EPISTROPHY.png
both,exact,119,EVERYTHING_BUT_YOU,119_02_EVERYTHING_BUT_YOU.png,236,EVERYTHING_BUT_YOU,236_02_EVERYTHING_BUT_YOU.png
both,exact,119,EVERYTHING_HAPPENS_TO_ME,119_03_EVERYTHING_HAPPENS_TO_ME.png,235,EVERYTHING_HAPPENS_TO_ME,235_02_EVERYTHING_HAPPENS_TO_ME.png
both,exact,119,EVERYTHING_I_HAVE_IS_YOURS,119_04_EVERYTHING_I_HAVE_IS_YOURS.png,231,EVERYTHING_I_HAVE_IS_YOURS,231_01_EVERYTHING_I_HAVE_IS_YOURS.png
both,exact,120,EVERYTIME_I_FEEL_THE_SPIRIT,120_01_EVERYTIME_I_FEEL_THE_SPIRIT.png,231,EVERYTIME_I_FEEL_THE_SPIRIT,231_02_EVERYTIME_I_FEEL_THE_SPIRIT.png
both,exact,120,EVERYTIME_WE_SAY_GOODBYE,120_02_EVERYTIME_WE_SAY_GOODBYE.png,237,EVERYTIME_WE_SAY_GOODBYE,237_01_EVERYTIME_WE_SAY_GOODBYE.png
both,exact,120,EXACTLY_LIKE_YOU,120_03_EXACTLY_LIKE_YOU.png,237,EXACTLY_LIKE_YOU,237_02_EXACTLY_LIKE_YOU.png
both,exact,120,EXODUS_SONG,120_04_EXODUS_SONG.png,238,EXODUS_SONG,238_01_EXODUS_SONG.png
both,manual,121,FALLING_IN_LOVE_WITH_LOVE,121_01_FALLING_IN_LOVE_WITH_LOVE.png,239,FALLING_IN_LOVE_WITH_LOVE,239_01_FALLING_IN_LOVE_WITH_LOVE.png
both,manual,121,FALLING_IN_LOVE_WITH_LOVE,121_01_FALLING_IN_LOVE_WITH_LOVE.png,239,FALLING_IN_LOVE_WITH_LOVE,239_02_FALLING_IN_LOVE_WITH_LOVE.png
both,exact,121,FAREWELL_BLUES,121_02_FAREWELL_BLUES.png,240,FAREWELL_BLUES,240_01_FAREWELL_BLUES.png
both,exact,121,FASCINATING_RHYTHM,121_04_FASCINATING_RHYTHM.png,240,FASCINATING_RHYTHM,240_02_FASCINATING_RHYTHM.png
both,fuzzy:1.00,121,FIFTY_SECOND,121_05_FIFTY_SECOND.png,242,FIFTY_SECOND_STREET_THEME,242_01_FIFTY_SECOND_STREET_THEME.png
both,exact,122,FIDGETY_FEET,122_01_FIDGETY_FEET.png,241,FIDGETY_FEET,241_01_FIDGETY_FEET.png
both,exact,122,FINE_AND_DANDY,122_02_FINE_AND_DANDY.png,242,FINE_AND_DANDY,242_02_FINE_AND_DANDY.png
both,exact,122,FINE_AND_MELLOW,122_03_FINE_AND_MELLOW.png,243,FINE_AND_MELLOW,243_01_FINE_AND_MELLOW.png
both,fuzzy:1.00,123,FINE_ROMANCE_A,123_01_FINE_ROMANCE_A.png,243,FINE_ROMANCE,243_02_FINE_ROMANCE.png
both,exact,123,FIREWORKS,123_02_FIREWORKS.png,244,FIREWORKS,244_01_FIREWORKS.png
